"Species"	"m_crown_hue"	"m_crown_bri"	"m_crown_sat"	"m_crown_iris"	"m_gorget_hue"	"m_gorget_bri"	"m_gorget_sat"	"m_gorget_iris"	"m_belly_hue"	"m_belly_bri"	"m_belly_sat"	"m_belly_iris"	"m_mantle_hue"	"m_mantle_bri"	"m_mantle_sat"	"m_mantle_iris"	"m_rump_hue"	"m_rump_bri"	"m_rump_sat"	"m_rump_iris"	"m_span"	"f_crown_hue"	"f_crown_bri"	"f_crown_sat"	"f_crown_iris"	"f_gorget_hue"	"f_gorget_bri"	"f_gorget_sat"	"f_gorget_iris"	"f_belly_hue"	"f_belly_bri"	"f_belly_sat"	"f_belly_iris"	"f_mantle_hue"	"f_mantle_bri"	"f_mantle_sat"	"f_mantle_iris"	"f_rump_hue"	"f_rump_bri"	"f_rump_sat"	"f_rump_iris"	"f_span"
"60"	"Eriocnemis_nigrivestis"	0.105475788326561	0.0802049265912871	0.207548362419907	0.00847393931622111	0.188458808524013	0.200944332482696	0.158081709111752	0.233034987310306	1.91248150753234	0.566621001417284	1.47830324645767	0.256586394127998	0.0475393211785465	1.23381630128989	2.60254758023629	0.886135252255885	3.66553809779951	2.73777114362801	2.09520228709484	2.80773906658478	0.985183112017544	0.11227925542251	0.0448796564593442	0.16919709997026	0.0153416597951107	0.168891780342651	1.46402896567688	0.0885220764202508	1.87433245852738	0.145637484062793	0.326888339293778	0.152152966715754	0.215373369945669	0.032174003364387	0.225160631746058	0.13761476288868	0.208860198567318	0.0988772913555627	1.7581224795517	0.143048195687722	1.40423553423073	0.991490137582491
"61"	"Lafresnaya_lafresnayi"	0.169998937696747	0.0350808244049029	0.176714640185954	0.0141435056591837	0.151565810014207	0.177940069310904	0.148651717340075	0.173559222970487	0.191381721754377	0.100771927663204	0.161082222221357	0.0802459150829724	0.0890435332721773	0.163360927822904	0.22427833283452	0.106130281469815	0.114777956438501	0.104349923162939	0.201611486112086	0.0517677744964003	0.138312181191326	0.149050223044928	0.0693593909994987	0.188508261799942	0.027062126396066	0.234528631432862	0.211154504207321	0.111244630061356	0.0483589686620691	0.246802681823486	0.0917666284975368	0.165438071723698	0.101156598641204	0.0906693702050886	0.241788139663113	0.172752515295498	0.248899491681695	0.113296703946179	0.0748120362133863	0.163480528257974	0.0783195767582391	0.124165610770137
"62"	"Aglaeactis_cupripennis"	0.178443110769132	0.0338084999205609	0.189111173409469	0.0264431846979357	0.233668779307861	0.175213658946424	0.142152383269429	0.178932869251736	0.227886302603899	0.120508125441969	0.173120232982496	0.0827316482804244	2.53486403945448	0.169958901875526	0.231665084427341	0.098599525559037	0.246940897558668	0.100651861736518	0.198895736423032	0.0558671959106185	0.152535820727049	0.248411904425827	0.0782343568309211	0.193062699487447	0.0270508469891843	0.252778154799854	0.224683699790948	0.111605311505354	0.0365891063145876	0.26010207532147	0.106831054130917	0.168264370837675	0.0990343822796723	1.94651175814372	0.266794669500876	0.188896998026574	0.242875599794731	0.763560673395351	0.0991509668947189	0.164320498731236	0.0729585897777494	0.140382896437388
"63"	"Ensifera_ensifera"	0.13367624025486	0.038405408235182	0.179957634843722	0.0226966690778769	0.178542486407908	0.171336929547998	0.176409452381835	0.178338611607588	0.156808566180044	0.053744961568464	0.173791621404204	0.0616693152099167	0.0614669566030023	0.160772062375079	0.217741154135477	0.101456544778431	0.0929620881471478	0.103096115956222	0.1940870940221	0.0521568514691437	0.121687115224299	0.139796009052225	0.0600342245852899	0.19114635157191	0.0247053441716803	0.210917445636862	0.208673100119024	0.111179279364056	0.0339862509010888	0.230082890268861	0.0952485827621029	0.160723988727194	0.0926209517012414	0.0646114602325172	0.248703949713931	0.151371420005971	0.241528276348453	0.084729520614769	0.0694365931683584	0.170230649757739	0.0603487323146134	0.126554208111758
"64"	"Pterophanes_cyanopterus"	0.139559841703311	0.0417153600401316	0.176454441143066	0.019868705735584	0.155840079559333	0.174725610301233	0.143901313501384	0.177112244820601	0.159094003095717	0.0599425845102296	0.172214701734533	0.0605141260923858	0.0702854332170621	0.174828871908322	0.218367898923794	0.107416150261227	0.120982190570401	0.110443114339519	0.197846009633919	0.0466622473228891	0.12310489351255	0.249466920075244	0.0707083818514186	0.221390323227492	0.0330591747650439	0.25498850290543	0.217227031194101	0.108846641265451	0.0414344764962475	0.218778802882629	0.0965654030799155	0.15785500732352	0.0979226599270174	0.0639437643772384	0.260423035828	0.163740346467673	0.24152358292398	0.103475136840524	0.0647225231246871	0.172819935739455	0.0620156805267885	0.131530438565459
"65"	"Boissonneaua_jardini"	0.162520382067856	1.65659432170019	0.234102420037486	1.94963070173585	0.122343946941597	0.164707161687931	0.117294712562517	0.166066048400789	0.356337967485564	0.0499455937160196	0.171709377132752	0.0832864555288188	0.152914796475915	5.65762012952261	0.278222660310045	6.97482358902934	0.0655739888005883	0.0843842779586794	0.182667636055647	0.0390810497904191	1.68513012058955	0.305688829669082	2.88563181273293	0.28855094769918	2.09370978355931	0.207405325729445	0.20997576253562	0.122436685893902	0.0247209009833389	0.542933709335106	0.0881186291200953	0.162941184035773	0.0937576413000497	0.513246292716417	0.366498411469397	0.143442899517157	0.803722620274878	0.555314968168435	0.0684956146456891	0.153930818478899	0.058382361349679	1.37895320882764
"66"	"Boissonneaua_matthewsii"	0.119019599485207	0.0671539651300698	0.17839882715987	0.0697490857750052	0.117182928071546	0.16216445618109	0.117323787292101	0.164850065662195	0.601180024045599	0.0500931840828981	0.146760157684071	0.0584233450992568	0.0496998679017602	1.165302023616	0.219823098198059	1.11904656797808	0.0546166965308659	0.086194560218043	0.191845305532946	0.0368551305312733	0.476760545666678	0.132843773583252	0.519916607493232	0.201465448045994	1.13239409829796	0.174110896597001	0.198700640993324	0.111640252774206	0.0258116077802725	0.672670977878957	0.131561020832815	0.152034926639954	0.123979497667699	0.0778786091228496	0.255302512296484	0.139644585780101	0.387008239089374	0.725926781536137	0.0608758771299145	0.1561055592615	0.0429689876534642	0.806424994630181
"67"	"Boissonneaua_flavescens"	0.116940104455941	0.0667554671022003	0.178645705497093	0.0695032693446875	0.113623492637447	0.162974346026598	0.112618383722903	0.163268110701635	0.337852464637629	0.0460774652035288	0.142110199968095	0.0432816243777701	0.0367535972734513	1.16818593507104	0.221620239616635	1.11547394949165	0.0501428624362924	0.0797958738475067	0.178891767879196	0.0371441766690773	0.488336840679795	0.132547977305162	0.520527752686222	0.2015719781175	1.13016953458072	0.173910301222378	0.200210452138625	0.10639654237964	0.0271827636052948	0.419401416396585	0.0943585043022866	0.15235611140289	0.0987458278169378	0.0604876224459912	0.26071862354003	0.139634739557736	0.381412110663723	1.19497287457107	0.049749643978282	0.15306406452331	0.0422643918562406	0.808768307987474
"68"	"Ocreatus_underwoodii"	0.121702726158416	0.0390452726657969	0.1717493231405	0.0173092030249764	0.13736077149448	0.172956596456935	0.126931962222962	0.171183325302109	0.140689520722011	0.0610560521818379	0.148777025481143	0.0562792583219197	0.058593721921055	0.174617927065917	0.210074055277226	0.0916698997627128	0.0908630995656451	0.106932033165168	0.187629422856161	0.0453129350371997	0.120701681543032	0.136954969879184	0.131585315755506	0.206183995058996	0.0620986222835566	0.188885859371909	0.549973630532548	0.524335693057682	0.1873637981138	0.184301400404047	0.455455754512613	0.183316849958242	0.170001015381176	0.0557725591829131	0.250780360789049	0.169066706300683	0.244177191038191	0.088955904910866	0.173919231625644	0.225518847802412	0.057223505411871	0.146202765392876
"69"	"Urosticte_benjamini"	0.109543188823453	0.0242852979284041	0.167614150404694	0.0621829907506848	0.105176307135077	0.168327788303218	0.119628358223704	0.166547516806114	0.121027364881599	0.0395254425393581	0.137631353890356	0.064472446387515	0.0260272105505428	0.131012811408497	0.205697069808605	0.0749801765968071	0.0571813579315588	0.18065761989888	0.221687015860104	0.0394820276865424	0.0975119079297769	0.156259060093657	0.32092922428852	0.328464094300779	0.159660372541291	0.166329934050935	2.15483269916554	1.8191164356351	1.74793639654447	0.155715564267491	1.34076849361526	0.196398359917111	0.407543876049407	0.0544078114891806	0.221580106918505	0.376000576651708	0.215622640903468	0.0880511976446837	0.0473885670457653	0.720476067007043	0.039004300503795	0.163777198449877
"70"	"Urosticte_ruficrissa"	0.109465468029785	0.0246407131004485	0.166735614909695	0.0690913232558681	0.103240638007747	0.168374462370518	0.120660233760956	0.166063734633785	0.121024953599581	0.039911427338951	0.138070797722753	0.0699454669880768	0.0246822977638821	0.130714979230509	0.204442519982	0.0747588724849586	0.0562125716464397	0.187001295811865	0.225486967691544	0.0416132051563501	0.0983832995211319	0.154754992767753	0.323240563661732	0.331032847039804	0.154575333712362	0.169437871644205	2.15262533368091	1.83836619025613	1.76311888798483	0.155798228156394	1.32540114518549	0.196122082302487	0.406874346196963	0.0552038399567677	0.220721969602602	0.378237431623168	0.214877540842772	0.0886915727020647	0.0467322841302833	0.728353606339936	0.0396540037492061	0.163842059467174
"71"	"Urochroa_bougueri"	0.140688432355869	0.0413946119016786	0.182631209426045	0.113491158866897	0.166027521056289	0.177418557128168	0.139059341446468	0.183248974797295	0.195360988953707	0.054358769711167	0.166442658244754	0.062404975545228	0.141348225198548	0.154105374012345	0.237917570765568	0.126830916118235	0.213029115492822	0.0944824345370739	0.196335203293863	0.0903646324652467	0.127793561223259	0.178894924019572	0.0686117332671802	0.194249199041599	0.0246115528583054	0.253137145524275	0.210691041511977	0.14374772055154	0.0414147146781564	0.240322179212951	0.0919037627155521	0.18745334458522	0.0951402216267283	0.0800077556905351	0.251411823212935	0.238173662630628	0.237258594480244	0.123364438668241	0.0649322042358181	0.167603748817492	0.0691666164230097	0.29527603611768
"72"	"Heliodoxa_schreibersii"	0.130654429188696	0.0413767658987679	0.180598195636813	0.0329233055226583	0.19849355357315	0.172058660135735	0.17541719510003	0.197622590328315	0.164383615885567	0.0706405327966854	0.178364812133837	0.0553980360452506	0.0584845130542099	0.160684335001489	0.21756069904459	0.102868693868453	0.102947080560292	0.0965680212181498	0.191531007605987	0.0435271094038039	0.147682769159316	0.120197619698074	0.0644065529325143	0.192556987082817	0.0284061634056404	0.245230265183048	0.515464886319179	0.134268498921826	1.86431490977818	0.213000989694695	0.100785867910429	0.16202386357273	0.10235056577613	0.0495911964722141	0.233182167618801	0.158021978743028	0.232320769724332	0.0914722758316534	0.0603888094842616	0.160010041720811	0.0607558711474688	0.231465066156729
"73"	"Heliodoxa_xanthogonys"	0.123939361189924	0.0590638931653363	0.170798041458943	0.0394024664886009	0.174752829484947	0.172449395168125	0.149992324125061	0.173534956089843	0.1379982682028	0.0533293178458967	0.141933833332839	0.0605372452852317	0.125758502540261	0.153766800000912	0.229987255389346	0.104633972191139	0.067204176073289	0.0854382609667566	0.198414896148351	0.0551995487580207	0.113453535553086	0.10605143253932	0.057087279990863	0.186129126137468	0.0205146609613954	0.199177509895997	0.208154004952928	0.101737238617213	0.173258566672368	0.194357049356078	0.0836027546425778	0.156449203479066	0.0930177218350904	0.0440371694860879	0.247784915928365	0.145553293234707	0.220067877321804	0.0790125880785823	0.057457375006916	0.15886358456436	0.0582572689353432	0.161375538560031
"74"	"Heliodoxa_gularis"	0.131598798073083	0.0611682637395468	0.173471375216761	0.0233263296004771	0.2510587456874	0.17427071033271	0.132753870734711	0.179750083321199	0.144244658706693	0.051934717431919	0.150385317837427	0.054162604058373	0.0858271379547372	0.142551859629403	0.220050244849102	0.0877113806356917	0.115061526341544	0.100037260324121	0.188519222807229	0.0445549311995136	0.120737470789924	0.119112715345062	0.0564376837754351	0.186768974399108	0.0181904793868206	0.226170356900642	0.224908089566159	0.103102670062407	0.498254930286023	0.20049896990436	0.0816115370666857	0.156215390492219	0.0901876479637141	0.0506510570186267	0.236971458057325	0.148013798007543	0.228819411830843	0.0779326608342271	0.0464720558521523	0.15361875010997	0.0532005777466827	0.141397465204703
"75"	"Clytolaema_rubricauda"	0.123965756824254	0.313560708343914	0.174496739747903	0.688112133271814	0.21371811766785	0.230866247467922	0.126761830097751	0.236330177541278	0.145403907840334	0.0581821604086762	0.150984321939331	0.0542308706515181	0.056251487969944	0.150308132668366	0.217315626765684	0.103757284046692	0.262839468791756	0.0830738878935831	0.197955615662543	0.0443775349613519	0.117174953195387	0.11807051359753	0.184340585667502	0.184353808879373	0.129201832729643	0.22363066699737	0.211807514398718	0.100663838532461	0.0419213276539962	0.238796808897508	0.102556329739399	0.157034068614144	0.0908947768474533	0.0487937077130746	0.242444769677631	0.151194516541592	0.224400253004885	0.121423833282809	0.0562247228784967	0.16425734880366	0.0549770966359281	0.137609695166458
"76"	"Heliodoxa_aurescens"	0.157218663798617	0.949032699465363	0.184959803152551	0.763556250653012	0.14422097957263	0.222489297588748	0.127243325209159	0.198212600441559	0.144918636388602	0.0573006864531964	0.165758393457995	0.0517471603817965	0.0511816851637443	0.14228313539897	0.226738285458316	0.091964365678189	0.0949640254529577	0.0855785768596378	0.211887711298518	0.06710921003206	0.113765792471381	0.497267871586017	1.38503683307379	0.188577586086457	1.38843718097047	0.204454655815809	0.223608722954607	0.101969753454491	0.0333750670883551	0.218494564857946	0.0943580069275129	0.163100753473649	0.099263527991899	0.0557563457865212	0.238795577018243	0.159464119439308	0.235629619870828	0.089541453811135	0.0492886985433566	0.169979543465777	0.0623574179966983	0.286042784801162
"77"	"Heliodoxa_imperatrix"	0.120680221206492	0.164896900875023	0.172756482801396	0.0742921725676953	0.125390635108636	0.167455614342842	0.128775446282669	0.231318728649893	0.132613363816498	0.0485104250878945	0.147017380886347	0.0461327012894978	0.0327245164712804	0.139913067886125	0.210189358045215	0.108107822391355	0.0797433553537055	0.0840675133927856	0.184171983644142	0.0453221506228445	0.112920131980504	0.0925859472151576	0.0551189310044046	0.184213941443589	0.0170085536700253	0.187670936560394	0.51287311572353	0.0960552949863908	0.235655119416945	0.164677024245691	0.303598272351296	0.166345901418878	0.408689695180769	0.0350059916751414	0.232287377094755	0.142648877250616	0.217440776222357	0.0702302250924886	0.0411148517045925	0.151640740884876	0.0466320275026367	0.11714242662909
"78"	"Heliodoxa_rubinoides"	0.120356267245169	0.142996294830229	0.171762993546873	0.0696585100137412	0.159470166404464	0.16910694304071	0.117688942146289	0.185469375354941	0.174288418990217	0.0531590883732299	0.152756981977822	0.0475508469363166	0.0380527951540401	0.155021578644999	0.201713507522547	0.108919272703264	0.0855192852447687	0.0971744954874809	0.178784702202845	0.0426617527070209	0.10794847480446	0.0900941119707476	0.0505971406438751	0.177679059544687	0.0234036418837442	0.201017205316343	1.72912199016817	0.0941198712473108	2.63463879376518	0.180362566385578	0.0966401302826604	0.157111928131508	0.111849069000874	0.0390238795331428	0.232536987688181	0.157492118338811	0.213735113332689	0.074549879808922	0.0432339588323909	0.155609116836417	0.0484592434219634	0.121446306063659
"79"	"Heliodoxa_leadbeateri"	0.138569200106572	1.1352793183634	0.196235650199614	0.919331934993261	0.110043678339226	0.168090985135236	0.114552430967221	0.183989245572779	0.130214226420779	0.055757666292508	0.140199269317211	0.121332142531361	0.0363640074764451	0.139302331175405	0.19677703134031	0.0787062443950096	0.0602612824976801	0.0844113611301134	0.179394306477054	0.0384648246635524	0.139185509112688	0.0893434465743474	0.05919129832029	0.185235550612786	0.0137448697741165	0.17552886785214	0.355863966490887	0.0915546261732123	0.0632179827487595	0.166686262566001	0.0812203916938159	0.1516793585725	0.0910897391070291	0.0331634810429476	0.235039174039955	0.138473806738104	0.265276788927658	0.0682234792720771	0.0401989300445764	0.149157971692142	0.0663855550350081	0.116707899981426
"80"	"Heliodoxa_jacula"	0.124797462076352	0.572774207047585	0.181223377969113	0.860890367679411	0.127955082817796	0.166916603488679	0.119591328829619	0.177223416495421	0.13154726935539	0.052599139091467	0.14511304483531	0.126611800180652	0.0346760564552201	0.135468933851408	0.201259396416228	0.0802527795147888	0.060932816450213	0.0786334515648756	0.177512346161411	0.0415299923580891	0.119210148922834	0.0912797403334173	0.0537787030576704	0.185488026217432	0.0144613435075119	0.171783328859184	0.352922691945844	0.0917708520650966	0.0622612994284142	0.15990953966805	0.0729071331116986	0.152386653546719	0.0889062214315802	0.0359111586838288	0.239197642532675	0.140057244822757	0.273719232602945	0.0653931508773709	0.0412525769648454	0.150819085056661	0.0625626708586534	0.120322583012774
"81"	"Coeligena_prunellei"	0.124344049879861	0.0305558711794436	0.196599648972664	0.0105104597303367	0.146367109685752	0.169725455424694	0.124246475246292	0.164912855541353	0.136641664683583	0.0862925443182085	0.190799793023515	0.0431801432227105	1.13517953891672	0.163830635051517	0.447650682976938	0.0971352031631412	0.723225713965917	0.0872007374874276	0.190926743624795	0.0435075376143645	0.107450508436379	0.247058532800307	0.0741717712794193	0.20557098569377	0.0225339222282264	0.270148864999189	0.199180123743922	0.0925454801074177	0.102191778567529	0.259577231661605	0.236103021387107	0.222376366384793	0.112572065647246	0.701936837624014	0.27271690118426	0.519851588885948	0.266722585521459	0.116726489576025	0.198970220108603	0.154715097818459	0.0563258107257519	0.109149348318433
"82"	"Coeligena_wilsoni"	0.126782486961594	0.0301195759106804	0.197118238811274	0.0102814563123798	0.146943739393119	0.165081060178036	0.120442913824681	0.16556803417546	0.136032141933514	0.0888655547074035	0.190604946482052	0.0392602172036609	1.10787832936986	0.145708352066941	0.441825926480728	0.0808423602262127	0.666007300056984	0.0833062602154069	0.196168030391941	0.0421646197062571	0.106621993753176	0.185102076310271	0.0673103506838616	0.206667001859636	0.0319482429238945	0.331609495653881	0.214669927978754	0.100485961569867	0.380852658989588	0.209122282598079	0.143133072685196	0.224732886940795	0.112917320837425	0.834836301741049	0.242008833192477	0.377206880622733	0.262231271791465	0.11197048852144	0.203052992201431	0.155810893177138	0.056431835318745	0.101538590107647
"83"	"Coeligena_coeligena"	0.133125689414584	0.0266449733557752	0.197034418273998	0.012591464408705	0.309034568778198	0.170577016077973	0.128490970264648	0.167832535291404	0.137558601500488	0.0762848130610936	0.191829352428613	0.0478807509469177	1.08504767547719	0.140771564853002	0.443255829518637	0.0858505008758584	0.634761730154063	0.0796804508323699	0.191119007708676	0.0462940409152386	0.114986106844278	0.18866425880533	0.0601405341176239	0.204131759042434	0.0189471041816613	0.396639400509364	0.201404647781571	0.10567023438513	0.100652758816047	0.185675002795751	0.138067746354917	0.225958720404011	0.105129854049005	0.835824364595133	0.238014560911479	0.375423122371926	0.256986414987364	0.107013665676047	0.161964008071977	0.159769499418409	0.0541135470633501	0.114345326500014
"84"	"Coeligena_inca"	1.46878582543152	0.549608036227667	0.793248143773283	0.472327640769963	0.24059234333598	0.167833021518355	0.124379392577092	0.166677752635841	0.126450662218445	1.40592526817552	1.44851063143148	2.15016670053513	1.17576418083301	0.142501738273193	1.25705759716186	0.0796296551513693	0.598944897022901	0.08678911241129	0.447415082691964	0.0443756378218025	0.164397349342082	0.144688819785719	0.35205723952457	0.542630502002796	0.145435330566381	0.1731916539321	0.310042379988227	0.12024660510732	0.223865888365085	0.363201762536893	1.58527173434136	1.17135177094695	1.22714622559863	0.394639956755692	0.276694717918164	0.405707232559788	1.02296928756288	0.169150658858007	0.709841581499222	0.196173060269328	0.750325742818941	0.117206329125687
"85"	"Coeligena_torquata"	1.1911704144627	0.570880708839521	0.693688793618985	0.49795755360055	0.221058812513452	0.162287852840391	0.146251565636356	0.166448928493651	0.131212393929674	1.21355504614444	1.25265723462446	1.23238415714987	1.20531443646816	0.139151252840676	1.1738707850864	0.0776056190763937	0.59789568936493	0.0902921172617457	0.405702680847896	0.0492207362815653	0.175126263488783	0.153884328980137	0.365144619830966	0.54465542434659	0.157319583183884	0.173480507677471	0.377766350947379	0.151100084548899	0.570649181375041	0.323715035514095	1.23500547772632	1.11410933809071	1.07715590732608	0.398692886955726	0.275072110989965	0.39592046679333	0.988330182076529	0.168241254817884	0.68387540480028	0.198470457215671	0.646270989576479	0.116174880670325
"86"	"Coeligena_violifer"	0.119958053967726	0.536145229882856	0.352184520322522	0.48433440883697	0.143862814527729	0.167552067700622	0.121249755242107	0.169540104092065	0.132041356681694	0.909846608228909	1.01827876035985	0.642439835907267	1.57125125257087	0.173451726557072	1.02821580415126	0.0831238489293529	0.63974136262939	0.174666198440055	0.534332076223014	0.0819042043836718	0.277643710290951	0.189136659464421	0.53502646194243	1.07113303790029	0.287727062191814	0.188783880285418	0.198013072510421	0.0968112717731047	0.0256664802150345	0.276425083647693	0.675120322650796	1.01864978411392	0.699002044451866	0.458059589307092	0.401924952620223	0.486123592381801	0.986436641573565	0.252438106233584	0.830500654558028	0.46394706006187	0.571133974533492	0.201206140258835
"87"	"Coeligena_iris"	0.115642346768598	0.546504450950128	0.356667510545158	0.488538406991461	0.12976414400514	0.163401702926996	0.115077594519517	0.167843708249929	0.171384692940978	0.952406388169824	1.17583403190835	0.705394326922679	2.60854588425581	0.190416071303382	1.12912203036215	0.0800742843711898	0.685786391186806	0.378527174459259	1.1299920578791	0.221111352567293	0.45732034660425	0.33248033246611	0.971704711393015	1.6618854828998	0.856023300614209	0.183298017703978	0.194537137243607	0.0942440111074334	0.0237317789558073	0.35255613065766	0.754753384642777	1.06486571960321	0.742037316806896	0.702523561468421	0.538945407066732	0.899528320400339	1.068448328076	0.483804952322801	1.15786837326308	1.41919015139469	0.642896901927925	0.440637483633612
"88"	"Coeligena_phalerata"	0.125064008672108	0.536951333358393	0.361782428300282	0.47659411100641	0.119358671611125	0.16337159653239	0.114966714923047	0.167501600947519	0.131431733221248	1.03714500846747	1.40768209660854	0.956136191232162	3.48887048522987	0.247497437406951	1.23184681358866	0.0812609031476164	0.688807760827546	0.679420815496335	1.77527427065791	0.490963666250357	0.695899436686821	0.553216056337338	1.03719103576215	1.66965186763695	0.921171415070441	1.12436619459413e-10	0.188786660587472	0.0968036637724072	0.0242579790177681	0.458786205175186	0.86540289657769	1.11660663386186	0.802357170445779	0.680574034331468	0.665639737223035	1.27308271683769	1.18564290301557	0.427041460731939	1.48868411698609	2.15788710587863	0.696912799578708	0.604069603810449
"89"	"Coeligena_bonapartei"	0.10953483804651	0.536954837647861	0.406691868560795	0.482636499437656	0.0999369489281795	0.158610852130321	0.109743952240283	0.168498494026434	0.119085293954254	1.43068148175478	2.40839111388022	2.8659800485273	6.36797011370722	0.598135344302958	2.18517135412868	0.0720187053963875	0.725491604557393	2.22121578439044	5.06419057751266	2.11131297771833	1.41687624652414	2.87638030084456	0.968285746300906	1.69378640868405	0.849543001571628	1.12436619459413e-10	0.197097006037982	0.128016920906788	0.0197773699615211	1.14247359081597	1.32951003670171	1.30255633488389	1.14588025162006	0.683763101095248	1.19327131652644	2.987220027847	1.47030996359889	0.504731281095369	2.2051436726939	4.87364943084196	0.725390767124043	1.44942016530605
"90"	"Coeligena_helianthea"	0.11004367913285	0.539210888740765	0.410446978692721	0.484805837222459	0.0993918899183443	0.158487739562303	0.11010903201284	0.167719126709453	0.118416442356444	1.43047141527265	2.40927913761015	2.86637079938374	6.36704051722539	0.591571674635849	2.14434812952608	0.0718987222847078	0.728083624794891	2.21982488386844	5.06479521858767	2.10976182602501	1.40386363743748	3.1219082622691	0.969892582315095	1.69333476302575	0.849364158424397	1.12436619459413e-10	0.191626603081074	0.128009870010818	0.0189685612077623	1.2007460579052	1.33082294507801	1.30108263049855	1.13709355641624	0.684631239897354	1.15852812966185	2.98762337940445	1.48748346625982	0.504097209531984	2.20556155215679	4.87131495020002	0.725496868266495	1.44767593155376
"91"	"Coeligena_lutetiae"	0.109987446713854	0.533448470682104	0.378842828701484	0.474862675203564	0.100358713047858	0.160404256776893	0.110944960669617	0.174191777835039	0.115634793798804	1.45354495020243	2.40347843677363	2.86475782432015	6.72027417127443	0.559540904773031	1.54952261884015	0.072392203422911	0.71139523525893	2.19284309557129	5.05949877215009	2.10413746338958	1.36008480405529	0.984347816204825	0.988807648962437	1.69389422937473	0.847759071528954	1.12436619459413e-10	0.18503137384942	0.102349936106883	0.0212864686652916	0.952234508145142	1.30469152810576	1.29579685573759	1.0295217269838	0.695256324008173	0.939278893780621	2.9497106550506	1.33163082784854	0.450434517430866	2.04806392546605	4.862290389648	0.716040685978271	1.44641881066592
"92"	"Coeligena_orina"	0.110186964815853	0.534232430673121	0.379227473443668	0.478599546360175	0.101823202386931	0.159271708456761	0.11274071471266	0.185346436105367	0.115346799403445	1.45422647141717	2.4031402314382	2.86609366116301	6.83515678822609	0.573986021665325	1.54621997093616	0.0755847598503038	0.705511064458754	2.19435086247896	5.04511387868892	2.10351286294509	1.35790958958387	0.981892911813653	0.986153719911459	1.69231061465853	0.847094381333566	1.12436619459413e-10	0.184149950362704	0.102018970030271	0.0194703061638206	0.959857507704702	1.30810613441479	1.29660955946845	1.02856503600454	0.691863788191545	0.943464115976056	2.95323233704711	1.33118022221063	0.450863271876729	2.05019347448981	4.86396887752011	0.715600228181772	1.44287533557585
"93"	"Lophornis_chalybeus"	0.557005726693076	0.0257195942909046	0.184456410090682	0.00739488040659647	0.0854012356232853	0.197110680665211	0.124234765225742	0.177003193393507	0.163266591709156	0.0438950443329047	0.146442931045939	0.0390398178778046	0.0363596134655757	0.150257365773407	0.19881553912314	0.0973213735191864	1.79546677693867	0.240618677938584	0.24601416260455	0.0589218831647795	0.10114972779423	0.13693298822868	0.046267046486137	0.176348999011137	0.0179286874320495	0.226775405169135	0.212857148127883	0.121073240562165	0.0217573910105949	0.31476497942264	0.0939762167035335	0.156548601798319	0.0790173039163964	0.044494725099194	0.229564567681061	0.137369104056531	0.216769362696342	0.822911540981493	0.0953321061578727	0.243163078935377	0.0846873499885273	0.0921929249097434
"94"	"Lophornis_delattrei"	0.731725934742798	0.0220794383514628	0.183733679135966	0.00762393249260239	0.084725661994912	0.196696914719169	0.121010445246363	0.178553195307045	0.164332350750699	0.0446561448392074	0.142984315146334	0.04236101758753	0.036941218292286	0.149969012347012	0.203184480617842	0.0944129849079564	1.74502254227751	0.245627695516528	0.241824982530417	0.0630704503868883	0.10280251044748	0.137004931562414	0.0503745849295636	0.173691848338707	0.0178200317927751	0.203870512894068	0.212287931662421	0.119216403912158	0.0211991827784572	0.306666994278939	0.0856064206448022	0.157651723179335	0.0784562921949917	0.0364039509587938	0.226933360007059	0.13873548522097	0.216791783802428	0.818709022384127	0.0987834600660649	0.239399932587384	0.0884463803447712	0.0973516538960727
"95"	"Discosura_longicaudus"	0.125714377150514	0.0277422412526542	0.186641439013081	0.0100594536383448	0.0963704174472448	0.258871582408665	0.136915562632425	0.180443844137497	0.380599283793011	0.0459920094352178	0.15517386387994	0.0416396523950063	0.0556317529177593	0.157543127616061	0.208523102520858	0.10007234379482	0.639852423418501	0.778864200975802	0.193136187483927	0.226228444938486	0.108324263216665	0.239877031913234	0.0512401213934639	0.181149818432987	0.0224316253395929	0.197149860970511	0.241497354404518	0.243670052941774	0.0563441470901089	0.642439521846671	0.0951116674198838	0.166863076642992	0.0853591705895201	0.0466701446554074	0.227055707840593	0.148015462698805	0.23102305067457	1.7725935795896	0.112209663460973	0.5424827613512	0.436977496632982	0.101747584541194
"96"	"Discosura_conversii"	0.118095321516186	0.023605814544498	0.198889202702053	0.00999731422505736	0.0802520351596417	0.397605810941235	0.145605648055219	0.198206051128146	0.821305919698816	0.0428222154084691	0.16016334108757	0.040451068486891	0.0787298692345878	0.175648772914172	0.207304278532457	0.100061850222415	0.534542538155246	1.58542707918972	0.183861047658928	0.581297037191981	0.101418839352876	0.448106334332024	0.0455261808037371	0.183553921472666	0.0165382754352892	0.245895740728326	0.304843057545899	0.546879763649043	0.143986085396771	1.82462579935133	0.0966404437140631	0.157855299171781	0.0785210313161561	0.0350116785451326	0.223318876492684	0.154235858956277	0.210233069131777	1.97918785826134	0.104805280966277	0.94459530892899	1.23142394099071	0.0932022455153122
