"Species"	"X2"	"X3"	"X4"	"X5"	"X6"	"X7"	"X8"	"X9"	"X10"	"X11"	"X12"	"X13"	"X14"	"X15"	"X16"	"X17"	"X18"	"X19"	"X20"	"X21"	"X22"	"X23"	"X24"	"X25"	"X26"	"X27"	"X28"	"X29"	"X30"	"X31"	"X32"	"X33"	"X34"	"X35"	"X36"	"X37"	"X38"	"X39"	"X40"	"X41"	"X42"	"X43"	"X44"	"X45"	"X46"	"X47"	"X48"	"X49"	"X50"	"X51"	"X52"	"X53"	"X54"	"X55"	"X56"	"X57"	"X58"	"X59"	"X60"	"X61"	"X62"	"X63"	"X64"	"X65"	"X66"	"X67"	"X68"	"X69"	"X70"	"X71"	"X72"	"X73"	"X74"	"X75"	"X76"	"X77"	"X78"	"X79"	"X80"	"X81"	"X82"	"X83"	"X84"	"X85"	"X86"	"X87"	"X88"	"X89"	"X90"	"X91"	"X92"	"X93"	"X94"	"X95"	"X96"	"X97"	"X98"	"X99"	"X100"	"X101"
"127"	"Heliangelus_micraster"	-1.27959003690227	-1.30632198509692	-1.21687243637478	-1.26503214132569	-1.25636336960826	-1.30934393366546	-1.24422080896819	-1.3080811051708	-1.27222985331327	-1.24392356806843	-1.31257273112102	-1.19337489097531	-1.4507725850377	-1.27696253781376	-1.22678125615337	-1.31861586340259	-1.31420607984397	-1.22422107802805	-1.19999731013517	-1.23256010039772	-1.30384448196593	-1.20290253908324	-1.23444059379117	-1.27363274788274	-1.39987603094568	-1.22411810054044	-1.2474560267935	-1.29527524198121	-1.2433528072116	-1.30203485911024	-1.20387800846459	-1.32065592937215	-1.33368824376021	-1.30198137862001	-1.25130114388249	-1.34236932830579	-1.2911420497101	-1.36539050632142	-1.27569899189148	-1.26867576810797	-1.34060098389969	-1.30934393366546	-1.39033834750286	-1.24816891893087	-1.4426523439516	-1.33276670116358	-1.33237989710283	-1.20187602774763	-1.36036436848953	-1.29034585928269	-1.23435714884034	-1.32664789156817	-1.26162552951317	-1.22602876480269	-1.2763608150465	-1.33276670116358	-1.12503684657013	-1.30636535456248	-1.23171540378137	-1.25814041670381	-1.30707782410838	-1.20545338579109	-1.30484891767721	-1.25608644305392	-1.41187132479416	-1.27520234155798	-1.32660447849326	-1.15718819438491	-1.19489427079238	-1.33144311093992	-1.24448152464228	-1.36673614442826	-1.25608644305392	-1.33487221773656	-1.29228684349651	-1.36501056595599	-1.21618644516627	-1.1691759116803	-1.24923659917282	-1.27890119512176	-1.31288598156183	-1.29011229202677	-1.23282278916858	-1.24905915669713	-1.34119539008555	-1.25463556596302	-1.33291626096579	-1.1922674937375	-1.40731539542758	-1.29978024135722	-1.26977927920329	-1.25463556596302	-1.19979680327891	-1.32195849201159	-1.35266592237999	-1.26900088317403	-1.22678125615337	-1.33320488398132	-1.33368824376021	-1.19298173090379
"128"	"Heliangelus_strophianus"	-2.16104768768855	-2.21427430042819	-2.18073645862734	-2.18550021832058	-2.16393214837271	-2.23672214949791	-2.21484010506054	-2.19009387871856	-2.2166134750998	-2.19986137148392	-2.17327676477722	-2.16327556695142	-2.31587844554396	-2.19904471871269	-2.13341701149239	-2.23622901646995	-2.2510849103033	-2.1672772160302	-2.15768285328229	-2.12637128728345	-2.21615425925884	-2.12066009896968	-2.19786434044728	-2.21305993249476	-2.27625878505452	-2.18124911816328	-2.16412226533642	-2.22986712804235	-2.14389049522151	-2.19486544498891	-2.11255800553152	-2.27204942169398	-2.25370665814	-2.15232833015199	-2.17021340844487	-2.22276050931344	-2.20009854404305	-2.21461466123326	-2.24954359470657	-2.17762796508821	-2.24499343446559	-2.23672214949791	-2.24961081909617	-2.17264514534731	-2.37925214505822	-2.18894628413175	-2.22150106521982	-2.13448298641467	-2.26021680910844	-2.23478502686243	-2.18286317787829	-2.23401524582058	-2.17953495706567	-2.16513588047743	-2.17233673241774	-2.18894628413175	-2.03221125798747	-2.23465139318936	-2.16020057685263	-2.17203592422511	-2.24597363370935	-2.16697189828178	-2.23373214380233	-2.15461866800561	-2.31733651595921	-2.20540804688218	-2.20897776131526	-2.15494945823103	-2.16824870441077	-2.26476333148904	-2.1575680860199	-2.32989660175825	-2.15461866800561	-2.24555819918272	-2.21135300598327	-2.23648576022347	-2.16932690242466	-2.11412563198911	-2.23207246274627	-2.21266489749739	-2.21470546873125	-2.22087450515284	-2.13529082357914	-2.14001836508703	-2.2337628474269	-2.17486521683025	-2.24614322881264	-2.17341850883779	-2.31543231194061	-2.20935643422804	-2.22422460434806	-2.17486521683025	-2.1030160216375	-2.2505158798877	-2.23248871559982	-2.18505925485232	-2.13341701149239	-2.28346167809018	-2.25370665814	-2.15758763286417
"129"	"Heliodoxa_aurescens"	-2.10496592480667	-2.27384892418569	-2.04931123141539	-2.2083318233134	-2.23755950662364	-2.175517138062	-2.10948397009396	-2.19719438669675	-2.24719730445457	-2.16853944380345	-2.120085518098	-2.00214145323197	-2.24979336601075	-2.28365174147934	-2.12884499452422	-2.14729658509567	-2.16699475772488	-2.16066441191054	-2.22170239383239	-2.07677720543462	-2.23943504595767	-2.14030638854485	-2.21423289236872	-2.15495715986361	-2.22254432921969	-2.22617381941227	-2.16255256053624	-2.2398799045152	-2.08907094166271	-2.23947054166584	-2.13476610993819	-2.26162885086036	-2.26296014676048	-2.18587556737379	-2.08283826151264	-2.11870451788359	-2.19211268456525	-2.11114776058723	-2.16632496429499	-2.24683932817297	-2.21791072812495	-2.175517138062	-2.20798373090486	-2.05874499452075	-2.33186781145729	-2.20331230301759	-2.22620345350077	-2.10122052328909	-2.22402949557264	-2.18889585320068	-2.13789888243447	-2.18447040159819	-2.04352697638067	-2.24272639668928	-2.15206640015898	-2.20331230301759	-2.05333389487291	-2.20927053956227	-2.15614881818338	-2.22052570770744	-2.10067972528322	-2.1565998233998	-2.23158919334124	-2.09877974946463	-2.34321465388707	-2.2409399468101	-2.23756322350188	-2.18927794132583	-2.18828635869375	-2.26036528267133	-2.10341120929938	-2.30289653100419	-2.09877974946463	-2.23334811259491	-2.07365089906047	-2.24545115542273	-2.14181306844905	-2.18973359550207	-2.35122696210139	-2.23035020127663	-2.18993843884939	-2.17167395083592	-2.18097632898539	-2.1868142799232	-2.26234274877639	-2.07760142580481	-2.22343802058927	-2.14863402726771	-2.20427353367391	-2.17314620147245	-2.21003569177593	-2.07760142580481	-2.06385560557142	-2.25349507869789	-2.22753668533596	-2.14706028106118	-2.12884499452422	-2.20132433613081	-2.26296014676048	-2.17982669027934
"130"	"Heliodoxa_gularis"	-2.05394930998173	-2.19465691799436	-2.04588339600889	-2.18058484457867	-2.16817014096623	-2.21726265208695	-2.09524854208905	-2.13826670652575	-2.19140146935917	-2.17860997641314	-2.10456070709702	-2.04536895876312	-2.23654298309096	-2.2092481793641	-2.07714146493249	-2.16130270527857	-2.15200972292815	-2.13259576096551	-2.18828323054679	-2.031396111756	-2.19587372336657	-2.08836421765722	-2.19316691108444	-2.17411799679556	-2.20465364937728	-2.11585457346681	-2.03587809996342	-2.1928595300148	-2.075670473621	-2.1682987711674	-2.04086490822023	-2.21890960237157	-2.10086568862925	-2.17596879790699	-2.09232340179104	-2.09147854797888	-2.12651547448064	-2.12554966289601	-2.11142104468517	-2.16358041294643	-2.22814451685189	-2.21726265208695	-2.22927169880569	-2.13299680345203	-2.38948696148054	-2.1621580842271	-2.16745319511982	-2.13282605076804	-2.2134947705736	-2.23834887962277	-2.14683090913827	-2.20735249100398	-2.09091221533335	-2.1782052607438	-2.09329793718244	-2.1621580842271	-2.09582250172277	-2.18931841888485	-2.17631583485805	-2.21945017285088	-2.05861535244731	-2.20697527649203	-2.23798787867823	-2.1275951807858	-2.35781852481637	-2.17179153073551	-2.22165724175153	-2.17167690669588	-2.19608372539352	-2.22897630409277	-2.11272630819209	-2.21307337482846	-2.1275951807858	-2.23301059533748	-2.17249101331256	-2.22144450841626	-2.18462116355309	-2.18579260362868	-2.2685883992592	-2.12696526672291	-2.14950057473469	-2.16457326052116	-2.11515342794784	-2.15211291838665	-2.14248681367839	-2.05855583053099	-2.18052552147338	-2.05189505361937	-2.19333312575536	-2.2035029308713	-2.21066775845111	-2.05855583053099	-2.0821416009428	-2.29048451287286	-2.20843809521643	-2.06286491538126	-2.07714146493249	-2.26637565656968	-2.10086568862925	-2.14906692119012
"131"	"Heliodoxa_imperatrix"	-1.76350231281415	-1.89528837179374	-1.67468469935985	-1.75814677073467	-1.88775058095161	-1.8296110314383	-1.85250212368322	-1.76352436008535	-1.81525260326598	-1.77428891713053	-1.7156860470383	-1.61050112022264	-1.82330341703643	-1.82332372399064	-1.72768769398405	-1.78604664553057	-1.7469883957555	-1.71609603755147	-1.84446738526335	-1.72694932897761	-1.84834454273278	-1.78944718163306	-1.6637923218351	-1.89427802521094	-1.86905892486031	-1.81992988277327	-1.80822577626377	-1.81492740636405	-1.72335463884941	-1.78858686192113	-1.787166382489	-1.88625405282835	-1.84618644651802	-1.73269690963841	-1.76453952690393	-1.64876381298869	-1.81559211598793	-1.76006502601752	-1.71828346614915	-1.8354473541442	-1.87726880210552	-1.8296110314383	-1.88472367208348	-1.67296077028395	-1.91100278165684	-1.74059730043495	-1.89943319454088	-1.75046303623193	-1.79184763932409	-1.83494478904351	-1.75364885062685	-1.8016909967845	-1.84902232946408	-1.90992707077047	-1.70889203145716	-1.74059730043495	-1.71518721648752	-1.81188761799502	-1.71646617680854	-1.83250975208228	-1.85029925136558	-1.78351191475425	-1.85772095112704	-1.76043607077874	-1.97384001306907	-1.77380900691815	-1.86898884229123	-1.71856402359424	-1.78118210371564	-1.85874583305386	-1.79648573723913	-1.8801919188084	-1.76043607077874	-1.9234498569386	-1.70558771145	-1.83506327536716	-1.74224876310582	-1.83087376646127	-1.93093108749023	-1.82208212288863	-1.83856645411976	-1.80713050710326	-1.79356445772143	-1.87976423026834	-1.8140395574586	-1.74479748916762	-1.77819288676233	-1.81649227291445	-1.76326774002848	-1.73848171678839	-1.7806572234555	-1.74479748916762	-1.7019556069736	-1.87969198628574	-1.79846479882106	-1.83596573356839	-1.72768769398405	-1.85130999368058	-1.84618644651802	-1.76826945806151
"132"	"Heliodoxa_jacula"	-1.62071004513789	-1.7120363590317	-1.54646493460057	-1.61585622292091	-1.66034321646385	-1.6297167416064	-1.68319170644561	-1.7189344056339	-1.68986189549047	-1.6344847197399	-1.63174421998251	-1.47517266712475	-1.68706605385116	-1.71214739993175	-1.57142168596996	-1.69429474155802	-1.62948445525822	-1.5885903206348	-1.69822165304706	-1.57483294075496	-1.65301543897637	-1.5790268994779	-1.59189806145959	-1.66464107931111	-1.70190549852816	-1.74666228120519	-1.62829390288326	-1.67850192881798	-1.57710898689172	-1.6717672823389	-1.63768679741267	-1.71822490282408	-1.65218394432699	-1.63055130574594	-1.56541926267461	-1.56930261193037	-1.65184292593854	-1.62050677624791	-1.61624128636192	-1.71819477049186	-1.74436412132049	-1.6297167416064	-1.6996349615824	-1.53073932838665	-1.77910903581228	-1.60692521288561	-1.66402602362328	-1.61658441778243	-1.66458800084658	-1.69791101779131	-1.62264007186856	-1.63214176667553	-1.68007797628096	-1.69400972525112	-1.53536126468914	-1.60692521288561	-1.56857522516298	-1.67736021481862	-1.58530442903935	-1.68822966061921	-1.66891050212994	-1.59559998175343	-1.69523529081539	-1.53120989753352	-1.83676240426887	-1.68650027982796	-1.63922761341642	-1.62172344273133	-1.62760974976961	-1.68459720316044	-1.59388234085226	-1.70020830678593	-1.53120989753352	-1.72080336118725	-1.57355211987061	-1.63325150698498	-1.61818896330288	-1.66336068494595	-1.70399210958257	-1.66171944437463	-1.63105007365632	-1.65430057671311	-1.60943604078114	-1.64939689623701	-1.65035869920928	-1.5580715814112	-1.58585837858522	-1.6463583973026	-1.62837634807828	-1.60448436838627	-1.68374802745484	-1.5580715814112	-1.58196329992583	-1.7010884781865	-1.73217559002312	-1.62384906219074	-1.57142168596996	-1.67260953736209	-1.65218394432699	-1.61733047363987
"133"	"Heliodoxa_leadbeateri"	-1.62071004513789	-1.7120363590317	-1.54646493460057	-1.61585622292091	-1.66034321646385	-1.6297167416064	-1.68319170644561	-1.7189344056339	-1.68986189549047	-1.6344847197399	-1.63174421998251	-1.47517266712475	-1.68706605385116	-1.71214739993175	-1.57142168596996	-1.69429474155802	-1.62948445525822	-1.5885903206348	-1.69822165304706	-1.57483294075496	-1.65301543897637	-1.5790268994779	-1.59189806145959	-1.66464107931111	-1.70190549852816	-1.74666228120519	-1.62829390288326	-1.67850192881798	-1.57710898689172	-1.6717672823389	-1.63768679741267	-1.71822490282408	-1.65218394432699	-1.63055130574594	-1.56541926267461	-1.56930261193037	-1.65184292593854	-1.62050677624791	-1.61624128636192	-1.71819477049186	-1.74436412132049	-1.6297167416064	-1.6996349615824	-1.53073932838665	-1.77910903581228	-1.60692521288561	-1.66402602362328	-1.61658441778243	-1.66458800084658	-1.69791101779131	-1.62264007186856	-1.63214176667553	-1.68007797628096	-1.69400972525112	-1.53536126468914	-1.60692521288561	-1.56857522516298	-1.67736021481862	-1.58530442903935	-1.68822966061921	-1.66891050212994	-1.59559998175343	-1.69523529081539	-1.53120989753352	-1.83676240426887	-1.68650027982796	-1.63922761341642	-1.62172344273133	-1.62760974976961	-1.68459720316044	-1.59388234085226	-1.70020830678593	-1.53120989753352	-1.72080336118725	-1.57355211987061	-1.63325150698498	-1.61818896330288	-1.66336068494595	-1.70399210958257	-1.66171944437463	-1.63105007365632	-1.65430057671311	-1.60943604078114	-1.64939689623701	-1.65035869920928	-1.5580715814112	-1.58585837858522	-1.6463583973026	-1.62837634807828	-1.60448436838627	-1.68374802745484	-1.5580715814112	-1.58196329992583	-1.7010884781865	-1.73217559002312	-1.62384906219074	-1.57142168596996	-1.67260953736209	-1.65218394432699	-1.61733047363987
"134"	"Heliodoxa_rubinoides"	-1.76350231281415	-1.89528837179374	-1.67468469935985	-1.75814677073467	-1.88775058095161	-1.8296110314383	-1.85250212368322	-1.76352436008535	-1.81525260326598	-1.77428891713053	-1.7156860470383	-1.61050112022264	-1.82330341703643	-1.82332372399064	-1.72768769398405	-1.78604664553057	-1.7469883957555	-1.71609603755147	-1.84446738526335	-1.72694932897761	-1.84834454273278	-1.78944718163306	-1.6637923218351	-1.89427802521094	-1.86905892486031	-1.81992988277327	-1.80822577626377	-1.81492740636405	-1.72335463884941	-1.78858686192113	-1.787166382489	-1.88625405282835	-1.84618644651802	-1.73269690963841	-1.76453952690393	-1.64876381298869	-1.81559211598793	-1.76006502601752	-1.71828346614915	-1.8354473541442	-1.87726880210552	-1.8296110314383	-1.88472367208348	-1.67296077028395	-1.91100278165684	-1.74059730043495	-1.89943319454088	-1.75046303623193	-1.79184763932409	-1.83494478904351	-1.75364885062685	-1.8016909967845	-1.84902232946408	-1.90992707077047	-1.70889203145716	-1.74059730043495	-1.71518721648752	-1.81188761799502	-1.71646617680854	-1.83250975208228	-1.85029925136558	-1.78351191475425	-1.85772095112704	-1.76043607077874	-1.97384001306907	-1.77380900691815	-1.86898884229123	-1.71856402359424	-1.78118210371564	-1.85874583305386	-1.79648573723913	-1.8801919188084	-1.76043607077874	-1.9234498569386	-1.70558771145	-1.83506327536716	-1.74224876310582	-1.83087376646127	-1.93093108749023	-1.82208212288863	-1.83856645411976	-1.80713050710326	-1.79356445772143	-1.87976423026834	-1.8140395574586	-1.74479748916762	-1.77819288676233	-1.81649227291445	-1.76326774002848	-1.73848171678839	-1.7806572234555	-1.74479748916762	-1.7019556069736	-1.87969198628574	-1.79846479882106	-1.83596573356839	-1.72768769398405	-1.85130999368058	-1.84618644651802	-1.76826945806151
"135"	"Heliodoxa_xanthogonys"	-2.05394931010996	-2.19465691799436	-2.04588339600889	-2.1805848444657	-2.16817014096623	-2.21726265208695	-2.09524854196601	-2.13826670652575	-2.19140146935917	-2.17860997652634	-2.10456070709702	-2.04536895876312	-2.23654298309096	-2.2092481793641	-2.07714146493249	-2.1613027051634	-2.15200972292815	-2.13259576096551	-2.1882832306589	-2.03139611162484	-2.19587372336657	-2.08836421765722	-2.19316691108444	-2.17411799679556	-2.20465364937728	-2.11585457346681	-2.03587809996342	-2.1928595300148	-2.07567047374648	-2.1682987711674	-2.04086490822023	-2.21890960226284	-2.10086568862925	-2.17596879790699	-2.09232340179104	-2.09147854810238	-2.12651547448064	-2.12554966289601	-2.11142104468517	-2.16358041294643	-2.22814451685189	-2.21726265208695	-2.22927169869808	-2.13299680333355	-2.38948696148054	-2.16215808434217	-2.16745319511982	-2.13282605076804	-2.21349477046428	-2.23834887972941	-2.14683090902142	-2.20735249100398	-2.09091221533335	-2.1782052607438	-2.09329793718244	-2.16215808434217	-2.09582250172277	-2.18931841888485	-2.17631583485805	-2.21945017285088	-2.05861535244731	-2.20697527649203	-2.23798787867823	-2.1275951807858	-2.35781852472174	-2.17179153062153	-2.2216572416431	-2.1716769065819	-2.19608372539352	-2.22897630409277	-2.11272630819209	-2.21307337482846	-2.1275951807858	-2.23301059533748	-2.17249101319866	-2.22144450841626	-2.18462116344057	-2.18579260362868	-2.2685883992592	-2.12696526672291	-2.14950057473469	-2.16457326052116	-2.11515342794784	-2.15211291838665	-2.14248681367839	-2.05855583053099	-2.18052552147338	-2.05189505361937	-2.19333312586691	-2.2035029308713	-2.21066775845111	-2.05855583053099	-2.0821416009428	-2.29048451287286	-2.20843809521643	-2.06286491538126	-2.07714146493249	-2.26637565656968	-2.10086568862925	-2.14906692119012
"136"	"Heliomaster_constantii"	-1.95706234089755	-2.01661314473286	-2.00881424133726	-1.97779169303804	-1.96788221311952	-2.03254895682693	-1.97910349036576	-1.95880693096974	-2.0207383417885	-2.02707605074022	-2.00903627464931	-1.98658083018776	-2.11000316226982	-1.98001748566855	-1.98340169516353	-2.03173748220728	-1.98981768117736	-1.94449827945653	-2.07372741907211	-1.95440455548806	-2.06237561347825	-1.98507478851875	-2.03895298367714	-2.11032826079161	-2.08809948584097	-2.00775343670531	-1.9504245765408	-2.05392447984161	-1.95404658096312	-2.04002305390425	-1.85387311417147	-2.05618068980576	-2.06415111501798	-2.021969231681	-1.9651632075873	-1.9692197388259	-2.0306823514609	-2.00779621144022	-2.00903154738804	-2.04985818168885	-2.0800026254002	-2.03254895682693	-2.00795167048257	-2.03306835354421	-2.19389377746622	-1.96207999730885	-2.01759423459382	-2.03584128802166	-1.96484555444669	-2.01947087283794	-1.89964244925637	-1.9962230403684	-2.00674570992517	-1.96043733160553	-2.02903416632931	-1.96207999730885	-1.81919474592273	-1.98141986448221	-1.98614153224724	-2.02907475656519	-2.05984513259645	-2.03952038874565	-2.07113535314907	-1.99614702985152	-2.08307223675558	-2.04131992709633	-1.97399326179582	-1.98659822168566	-2.01084246292495	-1.98347047033524	-1.98615762623328	-2.19145847147541	-1.99614702985152	-2.09970504391737	-2.02723959046919	-2.05020668800274	-1.99261543302318	-1.98709085642455	-1.98547828290926	-1.90971290136674	-2.03507206110823	-2.00108510220142	-1.99839342325994	-1.98576478504886	-2.03456966516289	-1.94647682685385	-2.04888091425398	-2.04575159390788	-2.16710680894694	-2.09296363213865	-2.16670661120936	-1.94647682685385	-1.89715607134546	-2.03761622707998	-2.1109061709563	-2.01157362558247	-1.98340169516353	-2.04745289959769	-2.06415111501798	-2.0398551716527
"137"	"Heliomaster_furcifer"	-1.45020951396904	-1.45440595618316	-1.49345728697972	-1.44570438420172	-1.45382086948088	-1.41077218138568	-1.38594847302188	-1.3850041017826	-1.47043995623369	-1.52592673981639	-1.51394763297079	-1.38586017702252	-1.48750297250501	-1.33616048834139	-1.48521054168654	-1.42434719392349	-1.4019150208101	-1.3693349487672	-1.4479582628812	-1.31929625627857	-1.49295179953537	-1.39194656255893	-1.52765057676108	-1.68365122182927	-1.48125413767575	-1.47724320024665	-1.45171751186231	-1.55759888466998	-1.34157949172336	-1.44227169045733	-1.22702353013831	-1.51427663278015	-1.52120343077222	-1.53389259754064	-1.39231445619596	-1.3625616340964	-1.45058852689963	-1.46316949941208	-1.41823503848069	-1.52234521236344	-1.4903056613234	-1.41077218138568	-1.46851048238704	-1.46822155750888	-1.60247200149467	-1.32706433883176	-1.4807437091365	-1.41699217938113	-1.36023300928995	-1.44105492587552	-1.26216664950796	-1.4826304967894	-1.42008328589332	-1.38746637298085	-1.43783626579427	-1.32706433883176	-1.23442735764282	-1.46515851316425	-1.41820048747274	-1.47475926197093	-1.46287463096566	-1.53432414426755	-1.5630613276969	-1.3872982321135	-1.53456799687172	-1.46730409364808	-1.36597041892182	-1.43382141870784	-1.34780060319816	-1.41298565436614	-1.3664051326642	-1.63542665912819	-1.3872982321135	-1.44109496304838	-1.54512399864064	-1.41526167154142	-1.40607283610473	-1.44203199370213	-1.51086846384272	-1.3810245900131	-1.49475504872136	-1.3751154943559	-1.45344521711834	-1.41741381984568	-1.5415982511138	-1.35548105452779	-1.48543484901391	-1.52011535387903	-1.6032273688676	-1.50010793308567	-1.57201804438513	-1.35548105452779	-1.33542559404239	-1.46482749275684	-1.44369499904239	-1.46283196362392	-1.48521054168654	-1.42334360196131	-1.52120343077222	-1.52517270736456
"138"	"Heliomaster_longirostris"	-1.76994317703577	-1.82075812821506	-1.83358369129836	-1.78245110232882	-1.76163043976536	-1.81176419980611	-1.75274961905889	-1.71633279128718	-1.81945495215326	-1.81836935850115	-1.82059631232903	-1.76577311203252	-1.87719127649399	-1.71060516521037	-1.77821689391246	-1.80775285043408	-1.77390951590621	-1.7354919389871	-1.8080037237635	-1.75425409147084	-1.8170313052566	-1.78511952553587	-1.84909698904592	-1.93996011940502	-1.83314527287298	-1.83950710780485	-1.76313104404377	-1.84981038855231	-1.70258917940665	-1.83193554103241	-1.59707747120292	-1.86850794694443	-1.88353489317377	-1.83256145139422	-1.7721697180841	-1.73783115857487	-1.82390064420082	-1.78957121112107	-1.78564666633715	-1.87250638141467	-1.86608902876434	-1.81176419980611	-1.82438929282138	-1.81403287999398	-1.97148321905904	-1.72221901734852	-1.80041550423942	-1.78559240879981	-1.73903999176572	-1.77762435051288	-1.69667167043911	-1.77685439673508	-1.8000890386346	-1.76376758420969	-1.87413480346565	-1.72221901734852	-1.63398439480527	-1.76670424360154	-1.77094561675776	-1.82646822747231	-1.85650471170271	-1.85834585979397	-1.8677804551878	-1.74993772761432	-1.87354922633421	-1.82206030358878	-1.74837062590266	-1.7986225348794	-1.75097224019261	-1.76244408253107	-1.75539538741429	-1.98829981572575	-1.74993772761432	-1.81684682944573	-1.86513616252085	-1.85178870843594	-1.78140506366847	-1.78596642652558	-1.81290835589916	-1.7083520933315	-1.84354320514868	-1.81343498743088	-1.76394747896852	-1.74860225672222	-1.88980153611616	-1.72688148556717	-1.86408317238949	-1.82934112944316	-1.96950335291353	-1.88507822928203	-1.96292631480336	-1.72688148556717	-1.66917463458471	-1.82600893693939	-1.85085426204452	-1.8097155205417	-1.77821689391246	-1.8370293447298	-1.88353489317377	-1.84434341329518
"139"	"Heliomaster_squamosus"	-1.45020951396904	-1.45440595618316	-1.49345728697972	-1.44570438420172	-1.45382086948088	-1.41077218138568	-1.38594847302188	-1.3850041017826	-1.47043995623369	-1.52592673981639	-1.51394763297079	-1.38586017702252	-1.48750297250501	-1.33616048834139	-1.48521054168654	-1.42434719392349	-1.4019150208101	-1.3693349487672	-1.4479582628812	-1.31929625627857	-1.49295179953537	-1.39194656255893	-1.52765057676108	-1.68365122182927	-1.48125413767575	-1.47724320024665	-1.45171751186231	-1.55759888466998	-1.34157949172336	-1.44227169045733	-1.22702353013831	-1.51427663278015	-1.52120343077222	-1.53389259754064	-1.39231445619596	-1.3625616340964	-1.45058852689963	-1.46316949941208	-1.41823503848069	-1.52234521236344	-1.4903056613234	-1.41077218138568	-1.46851048238704	-1.46822155750888	-1.60247200149467	-1.32706433883176	-1.4807437091365	-1.41699217938113	-1.36023300928995	-1.44105492587552	-1.26216664950796	-1.4826304967894	-1.42008328589332	-1.38746637298085	-1.43783626579427	-1.32706433883176	-1.23442735764282	-1.46515851316425	-1.41820048747274	-1.47475926197093	-1.46287463096566	-1.53432414426755	-1.5630613276969	-1.3872982321135	-1.53456799687172	-1.46730409364808	-1.36597041892182	-1.43382141870784	-1.34780060319816	-1.41298565436614	-1.3664051326642	-1.63542665912819	-1.3872982321135	-1.44109496304838	-1.54512399864064	-1.41526167154142	-1.40607283610473	-1.44203199370213	-1.51086846384272	-1.3810245900131	-1.49475504872136	-1.3751154943559	-1.45344521711834	-1.41741381984568	-1.5415982511138	-1.35548105452779	-1.48543484901391	-1.52011535387903	-1.6032273688676	-1.50010793308567	-1.57201804438513	-1.35548105452779	-1.33542559404239	-1.46482749275684	-1.44369499904239	-1.46283196362392	-1.48521054168654	-1.42334360196131	-1.52120343077222	-1.52517270736456
"140"	"Heliothryx_auritus"	-2.10312215519577	-2.15304307500931	-2.18592014072617	-2.10378279688108	-2.04350090609344	-2.03583728502792	-2.21260498614605	-2.19718562802354	-2.29947068093864	-2.04826357256634	-2.172307221547	-2.10741514492134	-2.17131805428802	-2.22015738622382	-2.07914802716726	-2.19415224977347	-2.19233168978598	-2.18413717462244	-2.19471256828308	-2.13217832220467	-2.07692496526386	-2.15107148140921	-2.13677220545685	-2.21582298511758	-2.1939674120352	-2.12670708644935	-2.1077877129181	-2.10989733446394	-2.11941903162834	-2.13059939389272	-2.06666640107924	-2.21331169098502	-2.16487350749255	-2.05921013982874	-2.09583866805979	-2.17598889320321	-2.12876033399216	-2.17205200538266	-2.22903033760808	-2.08169946640323	-2.16321020657221	-2.03583728502792	-2.2080665986461	-2.14680124563847	-2.29114872757897	-2.09649486199399	-2.11038660954519	-2.17214320671643	-2.19708689463339	-2.10773497509745	-2.19668780384146	-2.11771972567935	-2.18492267891446	-2.1752246240501	-2.13862693531548	-2.09649486199399	-2.02645662303474	-2.17929159261411	-2.2396071869317	-2.12505106914545	-2.14568096379798	-2.09975745586108	-2.150627896873	-2.12047684592383	-2.34456261624275	-2.18427567040431	-2.13296492459902	-2.11025119434223	-2.12661029324039	-2.10301169839447	-2.08383702581436	-2.27772958498458	-2.12047684592383	-2.23075967262435	-2.16941754495791	-2.16330541560606	-2.0630806456261	-2.09437801167864	-2.11417767170144	-2.19164832904662	-2.10609651393111	-2.12067096290069	-2.0661062587509	-2.15725725405667	-2.10319697734319	-2.13853020283004	-2.15976053779699	-2.17483018053046	-2.20976089162299	-2.24855019059786	-2.22592561199314	-2.13853020283004	-2.06044542274326	-2.22590659792424	-2.20341836526484	-2.08649596965626	-2.07914802716726	-2.18556456295963	-2.16487350749255	-2.08554898053004
